x,y,target
0.3293629982164571,0.9726546907785641,1
0.7862487543933989,0.40058202035875967,0
0.23952631443639372,0.4881889093131868,1
0.8996693270075167,0.863845163735932,0
0.5227661018217403,0.6366640055911312,1
0.6699711592222315,0.5060206050970714,0
0.2926284972061294,0.3965821130921965,1
0.892225258994433,0.87100788337461,0
0.793998269603994,0.9223808805626679,1
0.9465700733351691,0.3313245850809915,0
0.4268899954834242,0.9059724613250896,1
0.5652743039791112,0.21010339451529692,0
0.4691329364271889,0.5066115438988295,1
0.875992214152553,0.6264760580866946,0
0.314234863590917,0.4884350232538407,1
0.3426747789197909,0.030355801527093496,0
0.2500483411499528,0.28369869398948244,1
0.8894287472620307,0.9885112831563794,0
0.1234642727663654,0.3456463022720142,1
0.667351617349469,0.11029767242266386,0
0.6535564579368572,0.9605662431589105,1
0.8256269047068303,0.22972448064371187,0
0.18627231332886063,0.4606214853227758,1
0.7244206121674971,0.7765289843718187,0
0.23433986043298338,0.32179534712723257,1
0.7508342537571383,0.5069655547322807,0
0.38252023902650323,0.9803582972921914,1
0.5304115747396861,0.20850617313993136,0
0.2507447010097128,0.9381380393641495,1
0.7050861944889582,0.586684184563949,0
0.6953440831126197,0.876103062213285,1
0.8390510573184587,0.19573000697232623,0
0.7813512700582526,0.9701408140873389,1
0.9800228547060231,0.893099948455602,0
0.021363754070209406,0.5277605432171311,1
0.7798899263117537,0.6244133057786947,0
0.05215845108529504,0.5670285778273351,1
0.7688579247841709,0.31208105034556277,0
0.31137007435673414,0.5857202641122516,1
0.7745595144821235,0.7357790051149432,0
0.31562523169210577,0.45880385150411507,1
0.40718253962782847,0.09371815766941793,0
0.6292938423494914,0.7600676795180331,1
0.6420656352169308,0.5460960615373806,0
0.4047016258461854,0.6533385182322955,1
0.7385096465820379,0.1257450176371323,0
0.7583353754085738,0.8904473138090199,1
0.9978233495606486,0.6493197664622186,0
0.021574109151557774,0.549397512787018,1
0.6967889181784026,0.33677911990460463,0
0.4069829516902572,0.5940639199098127,1
0.594731226313524,0.6032952717094536,0
0.007615465873571647,0.3792583649096499,1
0.46382077958784873,0.3440375725218203,0
0.6812096782641053,0.9619096209371576,1
0.4500320674762438,0.04618438073187148,0
0.5292543884360856,0.9190154512977698,1
0.8751472932849366,0.337089190516932,0
0.5832470281954554,0.6540490449662724,1
0.9826470327261428,0.24196592780177506,0
0.02801154352351365,0.7476970857235217,1
0.9560985947981616,0.5118436578801888,0
0.06778696190507982,0.8788973844488982,1
0.5217303995738013,0.16988578862977566,0
0.24985096339225144,0.5236290496483733,1
0.6045235078201604,0.33486770738012916,0
0.002095872073270888,0.6431425278788063,1
0.4211140960736991,0.3268386036117912,0
0.12244773546011956,0.4302796722804473,1
0.42421864955004374,0.4357512390199574,0
0.17680672037686462,0.23601231440154424,1
0.9501393364885414,0.8312754616384063,0
0.6272624993934773,0.7846158886783863,1
0.6680549205560896,0.37116098978495615,0
0.5128077802711697,0.9032937073983622,1
0.9870843978391107,0.7230660220394576,0
0.15598680668585907,0.6413993694914935,1
0.7067473358147259,0.1017714989255456,0
0.7458784524964335,0.9321716448698022,1
0.8745993945803495,0.4186673537032434,0
0.23205599101467844,0.28955082996274273,1
0.6561711154116804,0.5447682307874305,0
0.5593684197498634,0.8951376289213983,1
0.9233243555989105,0.14483065629287628,0
0.2906921522179089,0.9002557065684139,1
0.8881510290602315,0.5496991534097414,0
0.009336743511713541,0.8791266128310805,1
0.7972869068136873,0.26074100354812957,0
0.08516620860454327,0.21328949152535592,1
0.9905016277238167,0.41679285995952975,0
0.018106477102789786,0.7703752853881943,1
0.4569193390584835,0.315793391367165,0
0.4750815373749234,0.627937578903095,1
0.22904344688652034,0.16818323363435916,0
0.661115879629834,0.7538084509323812,1
0.9637352604887555,0.33844129980064186,0
0.2323452866546909,0.8165777613708813,1
0.8065092136673143,0.2872253493470487,0
0.751212107814314,0.9304779814823786,1
0.8646954641928238,0.36518625963584317,0
0.6462370851548492,0.8197098465101705,1
0.3770536533957246,0.10047551288665646,0
0.48975899380793664,0.5999216856988622,1
0.6789708076517078,0.6454532924497511,0
0.011628392608554639,0.24779396060870484,1
0.6948396996307857,0.24303740437088694,0
0.2505952267663758,0.9072736574620054,1
0.7202178850097416,0.39122138246025284,0
0.26603641138839695,0.4244675881437008,1
0.6396440802848082,0.13046918422211617,0
0.08189308254256733,0.4842392937071739,1
0.5292884889493884,0.5543466209500115,0
0.21685574446579192,0.46904566720433727,1
0.4575227993039769,0.20070022664161724,0
0.12327160471638454,0.9103421860963246,1
0.3850152054769428,0.26694435161339647,0
0.005436359672147284,0.5076692197784182,1
0.9845584550405145,0.6920084433015269,0
0.7185195980805166,0.8237612599607508,1
0.871642599210735,0.5454402086038964,0
0.016121106576220456,0.7766570716758395,1
0.6968450587562559,0.320157715852027,0
0.11741798336154141,0.6095959361794284,1
0.7864607602032165,0.7167982311245529,0
0.2494062375752596,0.9487259760214405,1
0.9333418006872847,0.4240341699646417,0
0.0651394147123684,0.77499820483618,1
0.7576250382946179,0.5509955289759152,0
0.11720752199743523,0.6770749669725791,1
0.4241195791567869,0.026847001256502634,0
0.09479874870181537,0.5018444996122048,1
0.5031335244095511,0.18816738189464688,0
0.4905936945935604,0.8481986558875663,1
0.6450509551094895,0.5860859207525596,0
0.22004130655102994,0.6022275821539141,1
0.3254177303383178,0.14781493036311555,0
0.3883954167561532,0.4196037085625891,1
0.8714313712483579,0.7378763897542109,0
0.713681447475699,0.8502126772187212,1
0.9696135276921642,0.6086277767812578,0
0.608652402312551,0.9013768943994007,1
0.7100184728005234,0.6785847711078505,0
0.0259075967066853,0.6260165723160018,1
0.8805458265560673,0.7319434336077848,0
0.2660168812362236,0.38747211660786596,1
0.633569971156996,0.2882762223322355,0
0.5904673810344709,0.6375616706518511,1
0.8194977573544923,0.42052174332373604,0
0.11772762121730185,0.2721499866698299,1
0.4102236325485751,0.13716642788065259,0
0.48358268226860035,0.8528470091630227,1
0.5913623250186537,0.5876148203654398,0
0.06555738076367801,0.41996416649559143,1
0.7657229776040905,0.46962168248006153,0
0.2505860052027373,0.5036727122179367,1
0.11596172927586845,0.11137812057829843,0
0.25261617836835737,0.2956454839526249,1
0.07632275859298487,0.005485989881787168,0
0.1431035913772548,0.70968223974004,1
0.9217622230785181,0.6163273013605172,0
0.07911820068814235,0.18705564170488076,1
0.9141216842705046,0.32712913066902216,0
0.5462454592156276,0.7712286827611808,1
0.3207560164929345,0.07036981269103548,0
0.29191861002477704,0.5876998287678142,1
0.1066845147247979,0.09195982892459331,0
0.13319990133172588,0.6321946023221923,1
0.8970438463240927,0.2808977004482973,0
0.00020006499499936048,0.955148797989133,1
0.3679240964343701,0.3064870665770075,0
0.06802730223865261,0.4477454226986234,1
0.6945739483320769,0.7413886335597027,0
0.447102784141556,0.9230019864779001,1
0.3361844235439222,0.04618196231323868,0
0.06150376126213164,0.9595917149227979,1
0.9968486020002181,0.6720281356125123,0
0.4214070286476881,0.5205760715666243,1
0.9386114877081577,0.7233315654991761,0
0.2884054846112689,0.5535172094495517,1
0.7314918531644236,0.7820212919805711,0
0.2294072458512042,0.9725503015528677,1
0.7132788936886457,0.6777518841744761,0
0.2370890024719109,0.3650409497740412,1
0.4068018766389294,0.02212267399449286,0
0.5029480186245575,0.8800641981087767,1
0.8096368928742907,0.3812161890654223,0
0.5303484221332097,0.5626256243929235,1
0.577330797606309,0.28151843317230096,0
0.14257704618558398,0.26404488080078325,1
0.7564173702043793,0.812656434980557,0
0.23331822961710758,0.901916092056929,1
0.9149832753210001,0.5830513282691084,0
0.34580843313898346,0.7342116682207027,1
0.8197785010523962,0.36366431967886426,0
0.07131140444156692,0.7070519467744625,1
0.7355980323789442,0.34990771239208895,0
0.12020821814114613,0.18840874859372836,1
0.18508026188431448,0.08146536900005286,0
0.22770540441625908,0.5547110150650074,1
0.43809906043201463,0.07839385900568752,0
0.16640384110850492,0.327087450587631,1
0.5419328453516842,0.4890197487219665,0
0.6751830531180518,0.8850920315375654,1
0.41384557210378403,0.29940138741780686,0
0.04339356000659078,0.609563515832874,1
0.7487754810721781,0.7161948057538406,0
0.15067127104506828,0.7173933623276902,1
0.933597981696157,0.9286896043505234,0
0.058531546290896075,0.11487872009443234,1
0.6124255095828827,0.37643796375979643,0
0.1609623459885975,0.39978727569813033,1
0.8112522032876033,0.6914196031334932,0
0.20688351585375142,0.6114091718037766,1
0.7163434789654813,0.045878125540401604,0
0.03512033173637741,0.42155317247235624,1
0.16184688146386994,0.06268055649793725,0
0.3143607356625824,0.4841733569215225,1
0.3857267788900878,0.15103335168160759,0
0.10989045596244806,0.7322783364092199,1
0.29315117983250116,0.19837898837918244,0
0.16893863723664182,0.9044296121946892,1
0.4965587577170367,0.22179239793923233,0
0.18250793695084544,0.41901890895466287,1
0.8506833597473153,0.689468898945794,0
0.0029142468013185763,0.2378895438060865,1
0.9003696076162507,0.0683034673503562,0
0.09953608805229641,0.9484945467476216,1
0.9883721265283884,0.06709056212756503,0
0.10683100419875236,0.41779890862936564,1
0.5822702607577349,0.587732857865733,0
0.20211196171599854,0.9476074520957564,1
0.9021798305587057,0.08320438767210425,0
0.17601533205684394,0.6672725517925197,1
0.9179873662666569,0.6836910172355904,0
0.055575273356841204,0.25271098842738593,1
0.9842170692636282,0.18085457438821817,0
0.23242710452621096,0.6632624648735642,1
0.520567457435915,0.11991048409361738,0
0.13827142575815476,0.6378888493376792,1
0.841747525809708,0.49909044556569127,0
0.14828278056476907,0.24549961014690191,1
0.8116390322807092,0.6675179395563429,0
0.48477233143157517,0.5225061523490736,1
0.9251220579865571,0.19890043937299506,0
0.08347190142104854,0.2748275788498946,1
0.8667618146718804,0.11735508823668839,0
0.2123382175800247,0.33286177751704527,1
0.49439434882296396,0.05992465992818252,0
0.2692235578491321,0.9453982770329397,1
0.25101461499183453,0.22777069825844365,0
0.4003181530832641,0.8299355227263557,1
0.8558542026665514,0.38403814071108633,0
0.3938763276630791,0.4164794001031763,1
0.9490434485094893,0.20162142312692488,0
0.47773256597948455,0.7875687667724288,1
0.6444642206799853,0.25724437843134795,0
0.0028096295101861513,0.6618998327006791,1
0.5251048901999478,0.39319996660590595,0
0.13305506179677584,0.6684839430110047,1
0.41051257652799367,0.1657056968907703,0
0.5351751016218167,0.569510783532271,1
0.9107546098438496,0.4167894342932442,0
0.08874276030332806,0.5328961028080192,1
0.6651069014195726,0.5223183680909333,0
0.1634992505974695,0.9489984625513771,1
0.4397345445858598,0.1200065748564213,0
0.22829064089988127,0.5551830953879209,1
0.9128671359107176,0.8548849076498319,0
0.094936162975649,0.6284761420086977,1
0.3597014480399655,0.3670273615804629,0
0.0459810534324524,0.44423533660955794,1
0.45346970106937845,0.002017034516012317,0
0.05472043986640451,0.9744566085585294,1
0.47070539943646594,0.43073588340197755,0
0.33832043938574907,0.6275832233057717,1
0.8856459153571172,0.30366795719372586,0
0.11425788107036783,0.3612384713126088,1
0.9190790127964235,0.9494801197873787,0
0.3730087127863708,0.7207480143162583,1
0.43319442742848835,0.43928261299054727,0
0.6454365614630425,0.979938595400537,1
0.39162389266860675,0.08166284497258669,0
0.007961007329989278,0.29016125222940115,1
0.5838130510282709,0.12723586111825913,0
0.4641188370556131,0.8546780571942382,1
0.7365432204006721,0.391937274047358,0
0.6324288613190501,0.707159179220175,1
0.6468291351223959,0.340403677359401,0
0.6993616984805565,0.7836289624374518,1
0.7498021411901656,0.6057594472698549,0
0.3591022457324039,0.9380503389252964,1
0.710248140808644,0.12796036358113883,0
0.15791509913628143,0.6998134504537498,1
0.5195663553997317,0.13631337750705297,0
0.2459367183491069,0.439035551933181,1
0.9051638476967226,0.43012075763584734,0
0.29753340779019954,0.8715940492383191,1
0.5486222216821532,0.5478951078514641,0
0.2109896293246476,0.6261742019552466,1
0.5689666184529715,0.2548000556410286,0
0.10218078771061567,0.8186441959519312,1
0.5849000711342189,0.21042682767928822,0
0.13482064588527465,0.8566210974691134,1
0.628590178592388,0.5131478128632351,0
0.4331299562828227,0.9265022869410677,1
0.6863298817421492,0.5987953335871374,0
0.4064604519574815,0.72823210989854,1
0.9649920265821126,0.12332352508947186,0
0.31440714688265525,0.680004683487923,1
0.8622500393287921,0.5168285805534635,0
0.1938143541555234,0.2929957510216976,1
0.7005997825922077,0.3147059171356996,0
0.305045726817019,0.8143112499766856,1
0.7317932372195085,0.03134050180079884,0
0.2657905841391992,0.34421087382277993,1
0.881616301925368,0.8964372720738083,0
0.45613906369655144,0.7203726792132865,1
0.7505637960049425,0.12896184479172423,0
0.4691009235143996,0.5164578733226184,1
0.731605376846452,0.7752881507876923,0
0.0721598021041232,0.2592453495745747,1
0.7098217955047538,0.24046593514719183,0
0.5295612901027548,0.6566900311265652,1
0.7140703979206727,0.05764524081224709,0
0.15916083357199162,0.28136987800606805,1
0.9118969676258545,0.372087277331525,0
0.029236471114346907,0.2202742965666542,1
0.6356557192636572,0.00616529926325049,0
0.07840554997714155,0.21202388645355164,1
0.36455506061298126,0.03414277912182884,0
0.07863629908852665,0.8089931863792251,1
0.554313786642552,0.09820865153651581,0
0.08372918144274277,0.17849645557089233,1
0.6745081054599341,0.5028438685078752,0
0.1356952937705963,0.17833453141268774,1
0.6489438070103632,0.3336779469181035,0
0.6594021513179829,0.7854074617972372,1
0.602723924166598,0.17373728626181895,0
0.23647937522739082,0.7493406799893338,1
0.7417763152934217,0.41351113454383837,0
0.3102674133330885,0.606242246939097,1
0.7968798421348806,0.803267511286019,0
0.41538402123827234,0.6889092345660947,1
0.546948035397313,0.27886871905084,0
0.18504459198554224,0.4236295169565598,1
0.5070745274069833,0.08168119447339506,0
0.056320258369888854,0.5044960026401633,1
0.6838206828086031,0.7141380130576187,0
0.156074528993433,0.1910583232666726,1
0.9428592585976578,0.8940647265336715,0
0.5481806477638965,0.9651530858479945,1
0.7074245877701202,0.40145176249643966,0
0.6559608948099002,0.9061494776140255,1
0.3460828468971269,0.19315237764589566,0
0.23151808670436713,0.4927671950958026,1
0.1543891011693178,0.12672541075784982,0
0.481812297507926,0.5467757125518946,1
0.8816608152982396,0.6782417867342675,0
0.47572856168745903,0.8600070145703728,1
0.08643129604683997,0.007797499389635143,0
0.20783264833880066,0.5513953475034894,1
0.9756400726458274,0.9320917583737796,0
0.1684864009300674,0.5478380464407687,1
0.7338405361209653,0.5371344292722504,0
0.3447558612799281,0.9286796651365246,1
0.5270826975741232,0.07583576238771406,0
0.05787343456293503,0.8752220961861183,1
0.3715099040544315,0.03534592802035119,0
0.46920480080818183,0.8943761599822243,1
0.38184879225229074,0.14453948596147392,0
0.18841537050098545,0.28526794194816196,1
0.713702564687144,0.6168389205316817,0
0.6827202508008524,0.9156538673556448,1
0.7372594086053775,0.777597757909493,0
0.7023331902008855,0.8392915802915615,1
0.3805806612531081,0.29362939811050115,0
0.34121737739245606,0.9672486236204815,1
0.694353889647984,0.5388965289470612,0
0.3792833016501016,0.9888992683037204,1
0.8734856985922594,0.4165722633828295,0
0.16685616722920438,0.693541968015696,1
0.7485200483976089,0.6683255222633939,0
0.22086132602445174,0.719198712330297,1
0.30977048669559604,0.12101230427733267,0
0.07569393793427148,0.8369518036702474,1
0.9363834303910608,0.6053459886244973,0
0.5241557349800383,0.7023700334069712,1
0.5256021201412627,0.2616147187153395,0
0.1707928834708199,0.5109498094008197,1
0.38728846878813716,0.0906463411783287,0
0.4372811978705824,0.9726899641860871,1
0.4321242388107843,0.07958655137437642,0
0.37544350989574415,0.7160650463635397,1
0.8646361099466483,0.7597869369046965,0
0.24925086981195643,0.42731963803606454,1
0.40110481686087707,0.26847877855659663,0
0.3737554923670088,0.7130552030783859,1
0.7977783637630967,0.5001338971865418,0
0.3141410520376807,0.7222440951812725,1
0.6455581786742839,0.027856181385478518,0
0.35143491767209867,0.6273519107344826,1
0.7508064669275137,0.3492873562916038,0
0.518219473452498,0.8181749984090649,1
0.757866383651873,0.26246896418616794,0
0.2699827065534539,0.8099612849112631,1
0.7147314550905319,0.5874035967994483,0
0.12733716067392764,0.7156071949953478,1
0.33392042429327506,0.33584569539220477,0
0.03344596668999289,0.7045654883844622,1
0.6944735529843363,0.4761682988863981,0
0.4932298227217481,0.7944011392660705,1
0.9553502923234602,0.6368898436201635,0
0.24378647764755135,0.7676664446385405,1
0.34374721387297935,0.2357165560054677,0
0.2537413269296137,0.9305949858793762,1
0.9683340395804886,0.19109855380449992,0
0.32415599236396886,0.7151078622933937,1
0.8639920599823754,0.7777673191743782,0
0.21309724384318063,0.5442774638695316,1
0.4959293022691127,0.23852284977708205,0
0.6630034927828207,0.9233726126914588,1
0.2720989164827493,0.03518103176990084,0
0.19906542330309585,0.2457248576204042,1
0.6972163531712934,0.11206486797010018,0
0.450495482977464,0.5886211142329419,1
0.8400206265514033,0.4129051642880881,0
0.16520356280299642,0.8890057821272302,1
0.1989104828917697,0.002468263408888949,0
0.4967454163890296,0.7847300960670864,1
0.8656888107669057,0.07554231330373518,0
0.18277912833155618,0.4859264172766733,1
0.9713574628106993,0.37655990858356114,0
0.3426244580474257,0.6483386201205076,1
0.9760446186325411,0.4186077669615016,0
0.5410069499094325,0.8670326495754584,1
0.6500517126264036,0.09347756465838242,0
0.5907726272089914,0.6342279770714219,1
0.7440736154247064,0.04447203985470982,0
0.5184335921879479,0.9727517308318989,1
0.7859250082248297,0.7365860887383594,0
0.36636240497250494,0.7161703500706421,1
0.7055075558637217,0.06363892072526722,0
0.7604929994995051,0.8700424967093104,1
0.4499102616181814,0.27257471928840526,0
0.21514555544086122,0.939483573667978,1
0.9425555054194376,0.9195189578856297,0
0.005024657943889732,0.1807903365599698,1
0.6414476569472569,0.27970849047651236,0
0.07890454247876688,0.9944773189433721,1
0.9427443598801176,0.5103239541132055,0
0.39069570783540986,0.4260170939981879,1
0.3723053367101692,0.2580947747752943,0
0.5430615534097862,0.6834935624160718,1
0.8504913988646451,0.832546415049074,0
0.24467298213176214,0.5604749432255417,1
0.9624401217461218,0.8408822851618862,0
0.19423747635892286,0.8213782758363005,1
0.36189191776376395,0.3144243631257069,0
0.27446958877698246,0.6788347349231513,1
0.7368782136734046,0.6830253632744044,0
0.006565959049487646,0.43848389604029947,1
0.4232577381302103,0.12020824517685258,0
0.055363500521276365,0.9547713330929499,1
0.5290995465485313,0.19492666225205024,0
0.0816225572143453,0.8956770231593694,1
0.7180757270287355,0.6880291615633263,0
0.35917671875708224,0.844313673375277,1
0.9630263690306172,0.6794502590867734,0
0.39227109635589275,0.6322706089894586,1
0.6507822520849018,0.255431581081346,0
0.1858550855737916,0.8638706745228822,1
0.5070469593882279,0.20648635905617274,0
0.22800305545495358,0.48669361719752224,1
0.6867853043645606,0.5898697033870896,0
0.019611989125497997,0.09660606373844782,1
0.984798807359141,0.01421070751941389,0
0.761442831970748,0.9338924745460266,1
0.35591099786003233,0.10724677339708377,0
0.22508430572460003,0.6160421097221814,1
0.8637964112945239,0.47472300011631774,0
0.2293565354120508,0.44391511988501453,1
0.4537254549599785,0.034593974642027736,0
0.23331514299065081,0.7599560137514505,1
0.8642625859524796,0.4315176162481704,0
0.7126873701294847,0.9766216640715158,1
0.8808261500581864,0.32169045965846677,0
0.6848633722075849,0.7983499027280607,1
0.3094697196593872,0.17835813265326206,0
0.18814831746512317,0.22655159282162585,1
0.7099992317412427,0.41306838144166846,0
0.02526939917953641,0.9945096197841274,1
0.9833543966773414,0.16153787060925917,0
0.0818138445437584,0.6939872435622912,1
0.775770296436848,0.46634946915403985,0
0.30030429595917174,0.46862419191775095,1
0.19148869133083923,0.10592874594189938,0
0.5442047410966834,0.6475560341590186,1
0.9355229643176443,0.8851151001501728,0
0.15698479825383083,0.5167614373156134,1
0.7384343469780346,0.398246474173796,0
0.4917887471517335,0.8540289151002843,1
0.7584803088281922,0.7206968131710182,0
0.1283876157346926,0.702064777841525,1
0.42436038675710985,0.08710227896456257,0
0.5773607039270632,0.91279774573574,1
0.8246420192484437,0.5455298281398728,0
0.1428628851839836,0.18945918903481263,1
0.49941971198756974,0.11278824470141935,0
0.3470666535941853,0.7172601905823242,1
0.9096354804870693,0.06609722525788686,0
0.41278230777695757,0.7040513346185381,1
0.8622463617547825,0.7890363857363922,0
0.1498865706640451,0.47217809497832164,1
0.7783744146868681,0.3550695132778102,0
0.7106305884533763,0.8983910053645265,1
0.9530962897580522,0.5970148342971652,0
0.17069698426472313,0.822424774070144,1
0.6525644630687075,0.37758950515236944,0
0.5739253795246131,0.684243305118035,1
0.8712467954034552,0.031287820081348894,0
0.5757406542062499,0.6559492486682234,1
0.6067040937930918,0.5290215994849032,0
0.36204420489078304,0.57903297272786,1
0.7600121836725834,0.12097635173923105,0
0.7949957744817973,0.9634868446462277,1
0.8300768274289309,0.3241006640307168,0
0.018414608288488843,0.7950265181754884,1
0.5220190714349516,0.3235607917909381,0
0.4513926675922141,0.6499577520721987,1
0.6716765266788433,0.38778450133967846,0
0.17687973118296363,0.9308355919041263,1
0.5168272117700198,0.32555621545417657,0
0.050515965853132117,0.5267231821538017,1
0.8170217154993725,0.533736929345137,0
0.1782467304359785,0.2752780748006789,1
0.9653378237124638,0.24084241295758957,0
0.5248849267000755,0.6840889740055633,1
0.23704741205656132,0.0897811439935916,0
0.10463527904144054,0.2890502921159954,1
0.7646655146470634,0.472429808362271,0
0.20573194380301285,0.7580031983490314,1
0.5928611219921156,0.5283144362554745,0
0.12008570624947945,0.6196272457664571,1
0.9892254611673059,0.08546118681029913,0
0.2250854116452381,0.9796097634976453,1
0.5498071736052372,0.3127058055762525,0
0.08793088345555733,0.587059200175088,1
0.8771877246807013,0.32272095207851415,0
0.6185326295952465,0.7784748257342571,1
0.8140110969614763,0.7636637749331577,0
0.049535961871200906,0.9146128921016236,1
0.2521584131610034,0.20086681950657503,0
0.48722989191985455,0.5643526461054693,1
0.9712447276194976,0.9404148155642633,0
0.2703611077265008,0.902710880533105,1
0.9510936566937109,0.32069148381045665,0
0.24709813867640618,0.5550094601429209,1
0.914890287413567,0.9118311939244537,0
0.1300485314049713,0.47555705571331053,1
0.3966806679571909,0.39659806443958534,0
0.1630402890588898,0.8159948685761184,1
0.41825841425198707,0.3643579785719736,0
0.36537337817259485,0.5340815007431725,1
0.926835909281079,0.750370156761296,0
0.22596952560426697,0.9993340052940946,1
0.7555243825743883,0.5179384254766486,0
0.39934638405976064,0.7550030701622523,1
0.6309342404617506,0.19286164721743004,0
0.2983999908170317,0.46724303480815166,1
0.9508815348588734,0.6675694291310204,0
0.20537687148992478,0.9443384236286919,1
0.3910736689309612,0.2936339058878341,0
0.08362092615988492,0.6028290135327502,1
0.7790231464837619,0.4608590053067493,0
0.48767238626278686,0.8859222557773292,1
0.46937907376407795,0.31263480366965646,0
0.1781171555530925,0.308123519129038,1
0.4250044374882441,0.30589987021014153,0
0.7226484393247625,0.8509957083433571,1
0.9031390707250762,0.7178892756225818,0
0.3738385181721622,0.39935804825648835,1
0.5616354945135715,0.127046723650999,0
0.6524369541268793,0.889464942683684,1
0.7113540412748852,0.019402591125424196,0
0.5296855843643784,0.7248799228288652,1
0.7561677946089291,0.5149349610059712,0
0.2418051213515524,0.5980675675196981,1
0.06608244309908029,0.01758382584332452,0
0.3133666752339773,0.9151381557254898,1
0.8556240611260437,0.3770040479049531,0
0.5674062305054429,0.8624618066221301,1
0.6935198690459186,0.24597360175332172,0
0.5017698533731259,0.6732632460625614,1
0.36381671335009613,0.13597450541542122,0
0.5329290240154094,0.7933717704337852,1
0.5059380662394211,0.05461847128339792,0
0.2633625407774478,0.7931629489989617,1
0.6025219585693784,0.5131693860473598,0
0.7295490784267157,0.8928424138623205,1
0.4518952427611551,0.45574521628474074,0
0.3632555271311161,0.42771625351091114,1
0.8458211527218223,0.5953882710352897,0
0.27676340173105185,0.8060170312923987,1
0.8416483820084345,0.4434033504126035,0
0.4647775837978664,0.8166372382515878,1
0.6904254057412162,0.2228547254549036,0
0.11161676031505874,0.13837863848629017,1
0.8967664361002115,0.14075456932467367,0
0.1609902409812305,0.9438646497254496,1
0.6506631991029147,0.36261051511114084,0
0.24326220993883518,0.4681831969657416,1
0.9467555213178811,0.7776868217656544,0
0.3123593372492619,0.6428796198253903,1
0.23719812232829074,0.060082793582433625,0
0.4504815309723045,0.554892944983248,1
0.3056166215507131,0.05777949420548245,0
0.39450162670547806,0.9428607541582071,1
0.8740183024261203,0.3867618501173897,0
0.11307904362373433,0.21685891914067623,1
0.7672955382754734,0.4411827742359108,0
0.193813772255212,0.8001360605820224,1
0.8786715332848416,0.97607440100287,0
0.3437261855753633,0.8466930173965963,1
0.5716820756248989,0.5320161969361848,0
0.34730188970781317,0.8287157942878663,1
0.6063463573945659,0.329552993046213,0
0.0054784549422811635,0.7408760790055634,1
0.30052089032554574,0.1354675557462024,0
0.4417726864161099,0.7888561365383299,1
0.18482278606186908,0.16760338783517803,0
0.1081774225874832,0.8821609242727179,1
0.8645468828887551,0.7801805734332601,0
0.055109261704720525,0.16743657840415127,1
0.6349350649823435,0.5434843904484065,0
0.38168007082218125,0.9837442417191101,1
0.7416594274269261,0.7940875794424991,0
0.22382253395370577,0.2892300894607962,1
0.6964324205316518,0.1583166108617794,0
