v,w,x,target
0.40803109131614557,4.983545604372034,7.96269788404095,False
2.565030483534242,3.4685727999444813,6.356941353681257,False
6.552423146561383,1.5319089384427953,7.902257042958737,False
0.8296875212809329,1.606433898428783,3.149714429999152,False
2.0072914171594816,4.557363683634643,3.516453103858187,False
7.260370964336321,8.165232613357793,7.7180462074091425,True
8.582291075602143,2.526036036403138,6.570299804173205,True
7.886096279164365,8.37482418703279,4.209186878149951,True
8.961626050005712,3.591622914427768,8.896436953470062,True
6.712272864294456,0.6452418603421617,9.168792377501084,False
7.735055043623746,5.4542619384755975,9.576086994030154,True
8.857257253326152,8.016964195940954,7.637905910377935,True
7.17808861506858,1.16328173639636,5.862579840528561,False
0.06366760872367427,5.065773630516439,1.7300312812517393,False
7.027784735951149,9.149709286696572,2.043426593824379,True
5.611368944946886,2.863875936983604,9.764750559494962,False
4.950350594180706,1.7342791707360417,6.415048924753578,False
4.662889142179209,5.177185783165728,4.495227359293833,True
1.5731681779798345,1.189785729670183,6.01433184170351,False
1.2884894428011429,3.8767117631518753,5.648268138820034,False
7.900007060904278,1.5623671097908731,3.785968138671568,True
1.1342491922186582,2.3849794447159853,9.67279851828398,False
7.314050411468136,0.6828905868230462,9.824378320394299,False
3.3583641626840066,5.698005789470653,7.8999574400997705,True
2.2163901555721646,2.871355728781968,3.1643577170578108,False
5.991453788679385,9.70700780415682,1.564075463776723,True
9.70262526287934,5.744637561350887,4.6864330833092644,True
0.7222788217960552,7.144197751099135,0.7727154663689906,False
8.43405822560793,2.7092408762275424,8.179533857522998,True
7.527670160839613,3.6895819603502766,2.8865030829955685,True
5.68165880916002,4.644020144582447,4.079471269816224,True
9.929503928541362,3.410724663779039,3.5006902175676857,True
7.436273840866516,4.457600151950858,2.581992169305707,True
4.185949189491307,1.1637569555019556,1.6574556176554311,False
8.170197325614222,4.6716644524119815,4.523419835933736,True
4.535874075823979,1.8268613871086015,1.2051591902655834,False
0.11779598831844096,5.9251223884361774,3.0731533307200487,False
6.720745788774542,3.1988127028564373,7.8013412939999665,True
9.288723224588479,3.7211871469644207,6.20521232569669,True
1.6695207979900917,5.986120132880709,2.8350073889205794,False
4.482703498054633,8.237813311323341,8.708625481463594,True
4.160235540853204,6.787830406619068,5.518387295693125,True
3.84651872211498,0.8428666297216258,0.5139260045436922,False
1.4581429933197354,4.196256609944214,2.9198139727912444,False
1.878089627988333,2.9463421401315113,3.411012408558448,False
7.607935840451805,8.051278249546204,7.9450249485486335,True
5.647177059506726,0.4311520577230399,8.268656963760424,False
7.858930663486067,1.1398226366828146,2.4100701146039594,False
4.541257737180629,2.1095570881849923,9.938443762530277,False
6.29789276094111,5.708575109547099,2.4758297492944714,True
3.9558844097532155,5.476842420974939,7.736985881603122,True
3.3965773292707246,4.225971592546242,3.339798611226276,False
4.869907454359038,3.2021898758429943,2.436890689201551,False
5.611678408286844,9.040140557533036,9.524651379184085,True
9.451910156975652,3.535178989558123,9.531247047484387,True
1.3196521158373709,2.626180030350934,2.114667398187866,False
6.2352342449718625,2.556535179075369,2.938364941101402,False
1.2007420841280847,6.952892499304273,6.311887443078817,False
4.604865709147071,6.193602163140017,8.71131079760407,True
9.573120208354228,2.187190822652374,8.535034338707591,True
6.195059871607858,7.133848241147628,1.459251621109079,True
9.662972522288255,3.7185224183063905,0.9579994155132798,True
5.1720610406777165,3.262520594844378,7.263051971042672,False
6.3323604464934355,8.205246856268216,8.716937088210269,True
7.864947563279707,3.686482254829392,5.1061324610037575,True
4.9828901990224725,7.047155425293914,6.106106322441969,True
5.880375132411283,3.35494071159955,4.906216866705506,True
3.864674760004042,7.897032552678302,9.563980161160003,True
6.784247486920797,3.559038912524375,2.625380254933961,True
9.762863934003366,9.48766083147142,8.376889703489471,True
8.861429768817974,5.472720079334668,7.416637789971068,True
5.009248398804264,0.3936275526570554,5.387918796102015,False
9.836038961985729,3.770101168672537,6.744262255251701,True
1.2840032927103195,6.627005374132333,3.7609789076535782,False
9.730686389414927,5.238579854867406,6.901796789228376,True
3.284834506015403,3.3862044942242777,7.882086253651078,False
5.0525562788910685,6.246654642018222,8.822384311070014,True
1.072020830221433,3.5631124658704314,8.91398879411157,False
6.573145713690044,8.02598654752421,6.26056901738284,True
7.294106107696107,0.7641772206178821,1.0633473263893412,False
7.649494453806617,7.295849125524628,3.103979518127844,True
4.510886524357511,8.735041438162593,8.98359679294289,True
2.450357680495814,9.874540657907975,9.89658311938429,True
3.5414193876822644,5.188254573543603,1.691216411834564,False
4.287956839141332,2.00292530261186,2.785031863682137,False
6.419696753573817,8.296605326375078,4.190771726777026,True
9.793546759237717,0.9431988330106456,6.788241652301849,True
9.9740150031731,1.1828546449510435,2.192293967562977,True
4.525195148008513,2.42950788160633,8.648117117361245,False
5.201058731875418,0.03846687422788486,3.2588572724123646,False
4.114417067710356,6.259456067257368,2.0711614836876855,True
7.775127156631541,4.1777106106624595,5.876055634095939,True
4.434888596036041,9.27717041144187,0.7462668570451214,True
7.398018796483238,8.342183844057999,9.607157969703998,True
0.30714554316563225,2.0572697535384754,3.5305560493210364,False
8.659161917227774,6.81408974739314,4.779396311611604,True
6.470751311911183,5.138851471888958,8.801804650626197,True
4.722713463874512,4.134358640692638,1.7555928374599483,False
7.088898610882152,1.0711968206245803,4.69283470651916,False
1.0077344992325732,4.977553220132772,6.506805191432937,False
8.454440630988634,5.88799436770154,7.032246229268605,True
1.5352222321402875,3.814962847119008,0.2858969648700982,False
5.37724077440779,3.6528953412585863,5.213738486849294,True
0.4296515090784814,9.65361559256116,8.435441199298271,True
1.8791634693506853,8.47353114166286,5.7779264520309015,True
6.994182563741348,5.543611882156236,9.502689043531765,True
1.227984027864275,8.59374483660665,7.462349212001847,True
7.016646570839859,9.941098494231584,9.521537914163119,True
0.044173750896442376,2.449156955914601,6.881149517935425,False
5.8920506057429645,5.7012914653497715,5.397835913844871,True
7.230606829313372,1.1259018224850614,1.9871837635231226,False
2.776520361140772,4.932288621260998,5.490263099761327,False
4.290693554223603,3.43748229284217,6.2522547248702685,False
1.1486631565111038,2.1140648978643894,9.815540120041355,False
7.027716829559313,1.8703932628766495,4.063912977973631,False
2.986056153794191,4.73925890744315,8.547151706100705,False
7.902669304771179,0.21343978567385014,6.5039756733596645,False
9.527361118301796,4.119238106168829,3.2653510921329354,True
1.7496600593492417,3.075394828576475,9.230523264959286,False
3.3049628127282693,2.4707063844769204,3.9943400062990886,False
8.997745549901312,0.10361881595763567,0.002148860707635869,True
6.920740518069697,0.36142470957939876,2.5939363840786314,False
4.154753394793991,4.466711537916068,3.129804209917163,False
6.617712939123347,2.913071520164152,5.821472437312094,True
8.789330948335225,7.569293913511795,8.817202769231802,True
1.2591583590076605,4.033288031950743,6.261388351763571,False
3.3495447406340895,3.149811810116452,1.0022669245137283,False
3.5922076973207897,9.502198975899312,4.03612106425402,True
0.6326851480022533,3.454465839283969,0.14387997247065298,False
7.643389704759082,1.9669158720796942,5.888640912681437,True
9.392215672832,4.877986424413968,9.258488280217366,True
5.175087486276356,1.6829202049575165,4.364142481622064,False
0.5897521781671666,6.009351021850378,3.927936646948912,False
5.670913777842052,1.7367906353310392,3.0912467548472278,False
8.563039118125776,6.450989419607449,6.758051608247946,True
2.970894752039841,2.855110578833365,4.385184380507706,False
1.0446874163036868,8.093643980540364,2.2511090976930817,True
1.1810157530167087,1.4423167501243928,3.399991479993967,False
2.6818753474297163,8.315071394752579,6.111811741641481,True
5.658818133126332,8.855878363216945,3.2008536107610928,True
2.718606684541054,7.1566447477882935,5.4541283666661675,True
4.577428432669766,0.8266120000249177,8.13905153212077,False
6.717967824929372,2.872315517701678,8.584364299061688,True
3.1349247451288553,2.0769689442926396,7.7840006339947045,False
0.9345702805567024,0.864610202527043,2.087752823192315,False
5.001803923225334,4.794792859489538,8.39860523326963,True
8.788841833432992,9.071942290426273,3.47697563595605,True
4.56988201324342,1.6915077946681711,1.6281293967685428,False
4.181982875880185,3.2798527333305727,1.0340450186872918,False
4.9041050785485405,5.914886420520369,8.948789230397509,True
2.2854410238235867,9.176967289295867,1.6025303582338113,True
4.617591728596931,1.7434940064548665,8.646970188457997,False
1.9911723132321213,3.4643317209247835,0.850819359327929,False
8.76942342922521,8.744820520421033,1.9396291494197393,True
6.7812149929012175,1.483373644424868,9.340011046604879,False
6.0466481252698046,1.1710092433547947,1.9908496505778939,False
8.320227081477903,5.978687408383268,6.129725654769334,True
1.9324125787597946,9.294652182864695,9.562198710141546,True
8.25948655241882,9.480837973745155,1.5700519833990723,True
3.8533699845708225,7.733219454457826,8.66843454734269,True
6.691046057638581,9.940131831394707,1.5465874773949262,True
3.969572177385877,6.60566516251715,8.053992459975516,True
8.363881570176398,8.920690163216587,3.4757330852489456,True
9.19967004118267,7.874610845401958,9.121596311744472,True
5.858910438798429,1.0704053462960628,8.655071490229203,False
0.7990463247864765,5.367899559006391,5.088097658667734,False
8.033567866102663,7.399151911691863,9.105599589029481,True
0.18509078055302886,9.605131863058398,9.006514625276798,True
4.345540693441249,1.806499783088552,6.150568052473942,False
5.046213594420435,5.155044660324436,9.726439173493041,True
8.109423175642682,4.910137379428213,1.0757493839013965,True
7.354080308410791,6.5557849366951215,9.983292312186151,True
7.149491931967651,4.159086292299707,7.333587990041897,True
9.53055606010841,8.855448384436396,5.378734864333019,True
1.9538835222417128,2.1402334461763073,1.6712883366045894,False
2.9306537611287133,9.391268111100162,5.896587650856617,True
0.7402813196500013,1.6180519307813601,5.884200820678296,False
9.460705032256072,8.984004921670087,8.241943430805435,True
5.75422349371623,2.137101744589718,4.751083058520366,False
8.149713302826635,2.609887284333153,1.2688484245588838,True
5.832284480651219,2.11377880022918,2.969396597210545,False
1.6308024613591832,2.13056470487055,6.162826765529306,False
7.575330372183583,8.799304688116882,0.2985335217945684,True
9.375531729801619,3.217010456254039,0.6840029209904197,True
2.1858168066201564,4.747766149181891,5.8652227923996705,False
1.838936295599134,2.43898333854439,5.017889063770737,False
8.391710261274152,8.28369702679144,0.2869712370878674,True
8.76623440454907,3.31499421690196,8.43801557631874,True
3.6364429297526457,1.8654957063690547,8.476229300039385,False
4.36821326955547,8.662679805115314,4.610789851971121,True
5.983714268002243,6.401260597644507,3.882291559163056,True
2.9853893775970706,7.621109064083145,6.248070171546817,True
2.872091199889862,0.968384556353955,2.769336764400807,False
1.3172364680025306,5.039659010402554,6.438804120934445,False
2.934556923294418,1.6445227796267925,7.99070926192777,False
6.564638593477582,6.317795882523938,6.203222614253208,True
0.240769461274688,2.6959299995805255,8.490366357613851,False
3.8719664420006126,1.169272437797998,2.552462428815583,False
4.674165138998481,6.687072169435465,5.5034509098503595,True
2.59913446783951,0.7231261903390784,1.292152830562967,False
7.009565276191122,4.242097271077437,8.138392633632627,True
8.352513899866022,8.819592283367362,6.849565831982261,True
3.4106484361652187,4.59037803227202,6.951397254345109,False
2.781214447797926,4.454523047529678,4.51578813006461,False
2.998443867585604,5.796079781396337,4.752548605728823,False
9.68070850146712,8.187838667015674,2.0710747789472963,True
8.38338935864832,1.7996626559092233,1.5607276302732165,True
2.3908288052077498,6.442074089062856,8.854500938190247,False
4.24477268092347,7.70062654376927,9.984244307112965,True
5.599096175290348,9.377213792181259,5.629467141740201,True
6.879329081355452,0.5470093501440187,1.7837571429824428,False
2.748521203218507,9.871733419230857,6.5081389655393345,True
7.248285914005747,6.62798994833167,7.939757819179899,True
5.438198294072878,2.6430272591655832,0.8955416943362582,False
1.8119004650638981,5.715425825368924,9.971385273629451,False
6.980694637861104,0.9564319808844235,8.395760215260754,False
4.899812274750105,1.0148878465214695,9.48600576087036,False
4.168845736892115,5.614646816481292,1.8437886479513188,True
3.6246502042011173,8.723733553897015,8.570751083673871,True
7.400601395461051,9.054387723569707,8.963314001728232,True
8.78072491684424,0.9620824435240927,0.09448019762138382,True
4.109253063575333,2.403617908366188,5.128595299521664,False
6.222920138118178,2.0421397948912445,7.379214162366216,False
6.8180069242159185,0.03499314722016367,6.834070662940284,False
4.1161977650414805,7.035240650980247,7.710762421553308,True
6.590696925066548,2.6040834839658245,4.640042438947164,True
0.6026203443947187,9.938319729176776,5.496818201277343,True
9.183620627877932,2.529935177583477,3.153400099995458,True
2.584394545946407,7.858034280153917,2.83720797091938,True
7.380180632866862,1.560505342489329,9.524513092217742,False
9.161583176444966,4.201443007786923,7.532272343896072,True
4.262213034010127,1.2676891056686679,6.689180853032466,False
4.505600377831998,4.647038624966287,6.2035554766159535,True
6.449854448768626,4.371892213626937,2.632087920909354,True
8.047269955853757,0.37237516143669214,9.004158360380304,False
3.5346747877759475,7.382998104544658,8.630133406705983,True
1.5915866070938767,0.7567923563899592,0.8427698552338192,False
5.088498396559312,4.046308844627645,9.766165610728649,True
5.419413492297548,7.502852810104207,7.9077609179531505,True
1.1748912217349328,9.383634298843798,9.725181162162805,True
8.360664866293996,5.960567893802232,5.905078822864944,True
7.157925574240286,3.9981074485338475,6.686672413970841,True
8.171206699361841,0.1937063742410461,6.796327142156743,False
2.752455478559792,1.296990041149736,9.842784817058048,False
4.561559127638186,2.30455749878987,6.192863772737943,False
5.61736140759995,6.437427625564655,0.853107694776184,True
3.5636275576795273,9.687338704983318,2.7404486639971157,True
6.521357890845056,8.79939011166491,3.13899440170598,True
2.27346919366499,4.556523646784427,9.571311635425818,False
4.48865781901042,5.851875239363693,5.213538812654757,True
1.3921746991300765,4.196732881439668,2.510118965642917,False
8.939051023390459,8.235282659975985,2.6868967266792634,True
0.2420172735714088,1.2251675906150483,8.010172827518296,False
6.603871505211037,6.7533574476571925,5.529973031693655,True
3.5992869869290125,1.6907457630371603,0.9899291852971026,False
6.690427752773626,3.3028667582474647,6.414453353198899,True
0.9046329457179569,5.580542661257299,6.316520303011522,False
2.991858374162301,6.1073087541165485,2.858864153012531,True
3.8888756121864168,5.8696524237154275,9.910052104152255,True
3.784772395030468,5.423832423554218,5.058943798526871,True
8.211697917177043,2.0067542797180424,4.557655047883189,True
3.643341683628699,1.83070301476425,7.86964046302769,False
7.7050533316447956,7.013454737732169,6.16882167183542,True
4.476176676557536,6.779988440852723,7.478406358343862,True
2.6745718080858785,7.914645594839795,9.376777276138185,True
2.8347941795553036,3.5656250007530286,3.7559862408242886,False
2.822327046025893,6.591609788703995,9.6059371273814,True
3.2730460475586898,9.959297426176969,0.35368847463630115,True
5.341007136747562,8.008742193317048,2.0278771743579838,True
0.32603908915707525,4.084349859660693,1.7087964024939384,False
7.991739547986715,2.942286666960946,6.0106108813965005,True
9.312667776060474,2.11403649591972,8.10981498595751,True
1.1656121075953263,8.918383238203386,9.493872765650785,True
1.318812873490145,7.1137370663397235,5.462803009425965,False
3.6075855940589485,3.0653829679377598,7.69317217361849,False
3.6608073266202625,2.7805219277320026,5.685070708324345,False
8.820385314541998,4.342627694619429,7.284645028339307,True
8.305130282773783,3.1758561876693783,3.8595363376839953,True
1.6193184688461348,9.143080453356975,9.333175142978215,True
0.1716729303270781,7.930722449547493,0.530904839078371,False
0.9253207334162517,1.5764296944003686,0.6801136056856028,False
9.783590567146804,2.1862459679690582,2.8094917720344768,True
5.9091305836986505,0.3797961186634857,0.2744481490402362,False
2.8541648187838797,4.124330087661128,9.328250888343717,False
4.295384883425008,0.676962858012049,5.3550088849263915,False
6.044848417172581,4.221885471963511,7.912771111696314,True
6.696564972948591,8.076011934889394,9.507236826379687,True
1.8158049224676054,9.480019266425177,7.054469153985351,True
6.68876528796236,6.462803913168368,1.3715911009207515,True
2.130681515864543,1.932675003436537,0.002339364633515695,False
5.4286487440692435,0.8404289059740788,1.0275025112163594,False
6.925017455390056,8.237190930564847,8.655383536581384,True
3.721043082091282,1.5215923537284926,7.26730678558927,False
0.796842975987011,2.546654366378185,6.422662296232446,False
0.374793701578815,0.21594732572030595,0.02239265636531318,False
2.1099144934438607,0.16147795931502618,2.8290076068480383,False
3.183795389573768,9.799552433972458,2.5507099880788453,True
9.609142481372992,4.759656872417571,4.3629326472356365,True
6.355256224878877,0.4517637503695715,9.416841303665699,False
7.403371872276923,8.155721436293696,4.7858402267336695,True
1.7127872261908206,6.083408082791319,0.48066554492830704,False
4.133544734838592,9.791926911551862,1.8527890732382801,True
0.22996304422490232,6.704032077516924,6.1767445835991985,False
1.696438245464802,9.119246358611763,9.577837842415267,True
1.0164101225793376,6.7863346974431416,1.9301006890716932,False
7.460506702064594,2.1747145237146084,3.0124723272461376,True
9.472536710452097,8.288528666360985,7.105903438410626,True
4.63407384355499,1.241794736480526,5.687457502021367,False
1.3614107066626069,5.28514079228175,2.0267077662779407,False
0.6145533509097223,1.1508191571301851,0.8386187628452857,False
4.776016823965654,0.41285724336291185,2.2309731176202408,False
1.3973497550493397,1.3911645228858682,0.38311578843454486,False
9.704062357215177,1.4294414063453653,1.9611362110504982,True
8.382977176318002,1.2516514280903668,5.234614833893119,True
1.2871900077850806,1.3618678051992805,7.01529787436793,False
4.430596982380763,7.030934418089535,8.509940719675244,True
0.7007979444380941,5.552637338361875,2.7969155038011575,False
5.656917999806272,3.46353565617754,2.1897901717710178,True
3.763780445506544,9.844725512852476,0.86253410456268,True
7.32704246547433,5.065159661451154,2.9367783793283033,True
0.10465176559461331,0.5648863351779676,5.908051589395534,False
6.369881038958138,3.204950474312609,8.421674355720855,True
3.8380292829687335,8.197859038994194,1.5072223491910297,True
9.975689711363708,5.765599319759968,1.86848976981702,True
0.5309840816330913,5.617306108098613,1.7830189982632405,False
2.36873754301576,8.768621701236693,0.7951658250837901,True
6.139164760416406,0.9398391468896616,3.856210833535836,False
5.980520224306146,5.179633075245694,7.220845035654304,True
2.4394307506940094,4.903758947941661,9.291578563073156,False
7.843733465991765,8.848965412904006,6.998271679938528,True
7.106072127204683,2.918141047123848,6.319103150171036,True
1.7964874285668897,6.3132027810731906,4.971579642675171,False
7.658601309875248,7.109714441010743,8.383644425500162,True
9.807002183798602,9.876298310774276,4.920215191985226,True
0.3687769809557295,0.11272251594341198,4.585891802836973,False
4.703044912318295,7.423799502528795,1.7296642570094922,True
5.611283135071002,8.134936556447022,1.0813516493736786,True
4.540441091397246,7.01364461268718,0.8888782843733689,True
8.168365270398283,4.561595388440058,0.508743424859649,True
2.9312429670167353,1.322996075717413,0.4204475361245741,False
6.115762516869418,6.729926255519064,4.395393074433494,True
3.7251098113008596,1.8092372038830151,3.6203010620407836,False
9.312329009073261,5.587050459996892,2.9624860812847773,True
3.8987646437841574,5.02180518708548,7.214791698295713,False
6.3133063604956865,8.609380965924146,8.854473914930704,True
7.894822932625854,5.388215682145759,6.98299548701037,True
1.9686121477968643,7.8156955865353765,1.7012362129573988,True
6.180894680439626,1.8803057039613535,6.663769909582892,False
2.9949958908132523,2.4782839696935053,6.918588798878299,False
9.417992070196725,7.4051688033254415,0.781029021114803,True
4.2136049671383855,7.8195551737094195,7.859352763170897,True
4.07452984290785,4.492736319571437,3.4957511916831594,False
7.6208086099333325,5.494328336280416,3.812338363237666,True
9.07721139902525,6.233515616699768,6.5222263534244105,True
1.2167787495396776,2.380275743218847,0.415286988832253,False
2.893314399744443,4.323512198590381,5.437484785150275,False
5.950815382390742,4.85718099797947,2.5778912274601518,True
4.82938901028713,5.639153549331074,2.984784259129883,True
2.7580435684898887,2.9010511791608296,7.963961553192384,False
6.183867468967819,2.4968215926605497,2.3311962235434045,False
3.6377942617452206,8.08458832835902,3.6288700402630902,True
1.3438982550396017,8.92454008241381,7.036483733836326,True
6.976569132527301,4.002761524185164,0.9995679140226765,True
6.507684680526346,5.054243554859853,9.750895949443088,True
1.163321681624847,9.491250678514477,7.917253667813249,True
6.791427058653995,6.84692925309723,9.173759546209082,True
5.789539108309409,7.144260471201661,1.6474495147074353,True
5.111702483191952,2.3141632719123817,7.961901258656931,False
5.153655565138239,1.5188232330884377,8.407817566660436,False
8.27381283327991,9.363169774755297,4.823431636439324,True
0.07130814715241685,1.5315626021538065,7.0833737470105875,False
7.168187353625428,6.735882743004215,1.135770303260265,True
5.941939670605402,9.944727129702322,6.912473310809829,True
9.739319531345714,1.0528819355308516,5.229282848107508,True
5.683078394819211,5.303757695213044,4.064334541562328,True
8.202145884692527,5.321968486463863,3.1152791650618328,True
6.589011734776372,1.1192793059807615,3.7601462555695186,False
7.097245358541641,0.2199493622899884,9.071350822883591,False
4.297709588000121,0.14730017021715502,6.533215832298009,False
4.14565111671879,5.069638424891147,0.6494290011197545,True
6.568082916142071,8.249609701055876,1.9817837937104654,True
2.4902586495929224,8.71866982847645,9.217842851224386,True
7.660632823300537,9.28856101516921,4.755147104206134,True
4.424404267983318,2.389162992754091,3.5996788278509384,False
0.38807821465817405,2.250873268401301,4.7416976472922165,False
3.1421182739284905,8.757572011489293,2.2868550284245615,True
1.4189267306882236,4.352699165736006,8.232672877764063,False
7.296335754987875,6.4072894285581885,2.7809361692408743,True
7.376041637154335,7.4074842624671415,8.257692408287657,True
8.14710155679495,3.748676940625648,1.7724633682138002,True
7.07592103434989,2.513963022370177,2.8565761614066187,True
1.5942296975500836,3.828462104211149,8.068989330504191,False
0.9297666041172237,2.8226555650283447,1.3250612549858298,False
0.4330812675008944,5.0284946915207565,2.2754557775119064,False
7.108796519113581,3.2070341512971923,4.026317798536297,True
0.6646545620812083,5.647140079200027,1.022974756656858,False
9.191022724901426,7.5821631977914805,4.679407851442918,True
7.0238453602409106,9.188396930232344,1.4862559766256922,True
3.970582522274854,3.3560657617461356,9.162273531745475,False
9.088255356242698,5.555478658012386,4.448766116121451,True
9.264266349439858,2.7433648646437394,0.34487740609628115,True
9.898322068468982,7.4495739781052865,2.1728090073590858,True
2.6131338519370804,5.2579975512916395,3.1731056027155424,False
3.267602941816307,6.590653068274817,3.414218791691587,True
1.4297238938955847,3.7441226820965756,7.6391045193367795,False
2.5489580536881484,2.854962771414622,3.2565432028488117,False
6.4593375428166695,3.1451012732932817,0.8254741890780093,True
5.262103024322498,2.627825692220255,4.1902850784236,False
6.821972279467261,2.1608150383240545,0.49884856418099144,False
8.605931343027187,0.780189851659826,8.445003737300635,True
9.346371853396368,4.860409375681803,3.9141904449870935,True
7.13509226584185,6.678630536423409,5.07322365766839,True
0.5117302607940855,3.7806599143443096,9.503682366177696,False
3.485315964747574,1.5918580274343974,2.5579913355199704,False
9.642392952672216,7.239948096481157,7.85968729460013,True
7.799557959217483,9.217440882060963,1.212620331945743,True
5.352029446329343,5.7842246072488654,0.29010056039922794,True
1.3372333108428092,8.215481908166867,7.986156666356345,True
6.941437633640286,3.850587664121121,1.2145721908676999,True
7.388572417221817,3.9284177269123433,3.4455194238883347,True
0.041289046534150886,5.6198553010671795,3.6843527554494915,False
2.632500607488477,6.87406413568564,7.3065691450461525,True
5.64100046830184,9.784017487000959,6.148971335248936,True
4.601485720935089,8.921300753312515,7.803826141210664,True
2.0026247615870076,0.3701564416699743,4.0770376168392986,False
3.135028786189337,5.153535442653211,5.153580902870168,False
2.78296517291726,2.5689171124830965,6.452109330987189,False
8.895877578682999,5.735055577203565,6.228554740308672,True
3.5467971191296743,1.8087411422853483,5.099583063191073,False
9.626530070128167,1.3370228266466233,8.783155672421538,True
3.4155245758496724,7.70723678391366,2.7909300216761137,True
7.685123762096964,5.643491878849152,2.339683247875591,True
4.0919242724664,1.0753933482103484,7.551098895220292,False
0.8677192377288923,3.189688955048491,1.3228284961532077,False
7.870795359776309,6.567534496258292,8.253545014029953,True
3.5806112631130627,0.754698521146856,7.016034419066708,False
1.2285259114350278,8.806566975392203,9.582677438669617,True
2.391680648894643,7.4712300571284205,1.5751666369723116,True
