x_num_0,x_num_1,x_num_2,x_num_3,x_cat_0,target
0.4497840700754686,0.3642746877410745,0.3343392574648516,0.14185820914313252,0,0
0.19865319756135547,0.36202891869382325,0.8538547938856402,0.2828581980722068,0,1
0.7196864759240917,0.7303534255671007,0.17182675463542674,0.7803716282265246,2,1
0.5164551859017925,0.9364310981392266,0.3026660950760326,0.553207820465451,2,1
0.27070607036660954,0.9960168155105562,0.1955988568069269,0.5864482182343931,2,1
0.6501170633788611,0.219038164310136,0.6859572319726135,0.6308651620035047,0,0
0.9864683931439034,0.9797599556017115,0.1657454822521135,0.891809859376601,0,0
0.31735084182009476,0.18154721321658684,0.19336010179162577,0.03565755050994279,1,0
0.35109983667953937,0.6625239969178583,0.07197698645416195,0.20436625359838012,2,1
0.9031823230833629,0.0006606157907871335,0.4053757485159233,0.2785280708659792,1,0
0.8664012410869779,0.6888553487611566,0.5472430391153666,0.9643706682031014,2,1
0.6135640911860946,0.09482166391075642,0.5452208631682969,0.33937331252621783,2,0
0.2931918200723864,0.3516181768366843,0.1291597516767824,0.4092427925243217,2,1
0.6422965417682056,0.3694427197238227,0.14211248723250214,0.5959376423265513,2,0
0.47703130511352854,0.19915738677976214,0.13298304087378,0.09083120041427073,2,0
0.0009474782783822633,0.10791833941669882,0.5658120134210297,0.615168039049384,0,1
0.3254398005415222,0.8764996967560185,0.5642944453347347,0.4292008908963485,0,0
0.4934102020524038,0.47957477698068784,0.7082985369844774,0.3838915449465743,0,0
0.5958099782016165,0.2598246540205643,0.9809805624246798,0.4963055048217496,1,1
0.01967131584251325,0.94517606485096,0.30748843022998207,0.9295445403933402,0,0
0.4769356997592369,0.12188601240559549,0.6216866222085873,0.44346763376519305,1,0
0.039976505798893336,0.13644023110572467,0.39238885054888795,0.48029659340206265,2,1
0.27378761949741637,0.9352531319430322,0.7819072383401017,0.24566018201499285,1,0
0.843913973530871,0.7214562892081231,0.2857286206870395,0.4922639623883186,1,1
0.518219058549975,0.8634816006113121,0.8806597943862768,0.8950027757747396,0,0
0.7603986794205929,0.30068975897392214,0.5334979199471123,0.33612164567091696,1,0
0.7312759796520136,0.026615831735258833,0.3497647446471406,0.681761471517512,2,0
0.132479608330346,0.002836147341303108,0.553228217777712,0.6857328855736048,0,1
0.8879405758337724,0.5455922871170886,0.014560516399670598,0.7783826649750103,1,1
0.5948920814368261,0.6890173383666665,0.9532678323405633,0.6488644442102243,1,0
0.47571972304482524,0.6823282007269664,0.7196094408368181,0.8988971732292219,1,0
0.8300235402449722,0.06605427938439046,0.8362786323072496,0.6946214868053624,1,0
0.582112605023094,0.6483945830220665,0.47244967453685116,0.31095066027853024,0,0
0.4784126110019741,0.5490953392437847,0.4976819230088728,0.3307370062019286,0,0
0.42556075443217334,0.5414062277363467,0.04855407825424751,0.7326342704148535,1,0
0.8195937356739952,0.7917505060353695,0.6636014054877024,0.02555334071108395,2,1
0.4293361826143115,0.06870461254071047,0.4052583403978358,0.48669111020038214,0,0
0.8420626381215192,0.21923210929748038,0.6457374231841371,0.9522450127538733,2,1
0.8948465223209998,0.9940530903078086,0.7057739192098217,0.4379704009721428,0,0
0.6106119393206094,0.41393624843698296,0.16117989321967907,0.6224050463224858,0,0
0.555511058183124,0.6602117000460553,0.7455260684490497,0.2798704211232158,2,1
0.5752557077881252,0.742337624717731,0.8784571187475307,0.1343328730014629,1,1
0.09143777426011568,0.6854764416830065,0.489443775188772,0.35340289725764096,2,1
0.3741982051342341,0.05575122042173419,0.6972962788844425,0.15110920793301008,2,1
0.6779471524495192,0.29023655437247853,0.9419709336376999,0.5498836384779052,0,0
0.26324672299017104,0.5516752990754864,0.254190257434606,0.7505786142009662,2,1
0.9751029769612911,0.8080288263739668,0.8635026318670371,0.4533382262047595,1,1
0.17932038851963583,0.7132963092527633,0.6550137426078636,0.0852433560283894,2,1
0.03594620593770048,0.8633848885058732,0.5064670413283575,0.45350130080122564,1,0
0.8769266490834619,0.48046793016270206,0.32328623613397656,0.79646358289348,0,0
0.5421008447185655,0.38461944500848044,0.848243207862981,0.9446195062402,1,0
0.6811125561178252,0.22308802418118368,0.11607777389717933,0.972697465951802,2,1
0.491445711408527,0.2115008915943296,0.7014895649611761,0.37586934383435733,0,0
0.28980211416829427,0.9305400074553293,0.7053251366963367,0.7960414989720876,1,0
0.13642540367485967,0.8311005186908865,0.6478896982663319,0.8045031847904681,1,0
0.9612473387388597,0.36221845088520055,0.03635058993568119,0.9930711803828064,0,0
0.7401600270013194,0.39550989913405066,0.09699875143991565,0.033165590363306796,0,0
0.1955983641702913,0.4900291479323614,0.9371177291944032,0.6612473633911264,1,0
0.00043963214000819484,0.47018656358530053,0.8897768850222663,0.619465380323781,1,0
0.3232584779379777,0.4618979774396751,0.19160191830004192,0.653361753814228,0,0
0.37463409356077904,0.38565748087254514,0.8803428297464555,0.15211391860293644,1,0
0.11023682562583426,0.8184258949871173,0.7503678745556843,0.6719860154030307,0,0
0.4820359267023073,0.03209550935252348,0.9245198350548615,0.3689680272047585,0,0
0.6877142490576392,0.6738137413312366,0.4717317435800874,0.9454043742714033,0,0
0.7853500669342687,0.3242901957862129,0.4538783332293138,0.23994900084508952,0,0
0.03353212923573279,0.7148069666693383,0.5747200789337789,0.6564692488178858,2,1
0.40107076549286413,0.9735941418015391,0.3642531088033686,0.31183931368944207,1,0
0.3614600396390498,0.0668786669697441,0.9936200433815151,0.4680379939329118,0,0
0.17564548307796102,0.20876891866685288,0.04392108802403227,0.6086808028120395,2,0
0.9754316677951161,0.006272684498982883,0.06086685846026163,0.7792633152106944,1,0
0.1697574261199558,0.03326965532016957,0.8355383276164946,0.8372671046774086,2,0
0.3500133003257563,0.09381466147702944,0.07121836570646711,0.8987919599055768,1,0
0.091946660993518,0.47126500348569067,0.6827908250947565,0.6442456994239817,1,0
0.39731891290507004,0.060138747452952446,0.2554300489532022,0.40747195814458226,1,0
0.6404935497890502,0.8750843632042746,0.9501357001932315,0.19449719920297293,2,1
0.5086291778128876,0.40235752007409076,0.5313090848455073,0.0843597496072519,1,1
0.7907990821300478,0.08681918339384398,0.9851654315091857,0.16193625031625114,0,1
0.8567668402950601,0.2144097583364566,0.017408269950833555,0.5396330830277049,1,0
0.4231806365506502,0.768119941477691,0.5223162444315796,0.1327366361442106,0,0
0.9129986819340189,0.3076109713957107,0.44904195436469396,0.8264157250499891,0,0
0.5544650190747292,0.13871652865199402,0.483222932276388,0.7799055782884728,1,0
0.8194376781776366,0.31287599453827686,0.12981352609961816,0.08198496305651792,0,0
0.6971739760363452,0.7988091143120087,0.967769649453333,0.6662988308473411,1,0
0.06144233415022693,0.7006023917256038,0.0480311118334702,0.1998539402796412,1,0
0.8826596764755448,0.8855298839400035,0.07187523261143247,0.7694569476986637,1,1
0.7523172033523172,0.5560841634875185,0.8960899806462895,0.6540981154167578,0,0
0.5747289287173671,0.4421826015671455,0.8168006888596405,0.6554585678975303,0,0
0.7280201840936915,0.7011767285138019,0.26769486149055655,0.8120760083590065,1,0
0.5619308138656953,0.32127810318715033,0.30644464618982936,0.13733013914966585,1,0
0.6758965873957706,0.28552119459238445,0.06352345304481521,0.7637877519351215,2,0
0.02789287289583886,0.1216622520285141,0.9695340777197345,0.8264739092972009,1,1
0.8597981501979234,0.9492197480161418,0.6120017321156231,0.23109714334784204,1,1
0.12532317908414625,0.20118504263737824,0.35824344316457146,0.1632951541574258,2,0
0.8269230288502927,0.7268331571142126,0.09529702565193099,0.5303122893417169,0,0
0.6305678688692624,0.1440330330000461,0.7646836261342285,0.4345593586174823,1,0
0.11820280800375915,0.31707484607271863,0.9149915742001858,0.46099712398817283,1,0
0.17152673334944768,0.048429330941296644,0.6679822127245089,0.1605865846023049,1,1
0.9696652180807548,0.5960155055047185,0.10356304889082113,0.8142588648982915,1,0
0.6854981709443874,0.2075573055297879,0.0010838436549202024,0.9089717162921335,0,0
0.48199429143262484,0.8817891951969771,0.39271784919641906,0.21561978907381607,1,0
0.8217069745149941,0.3032265347423593,0.5158242684378418,0.7645665910175452,0,0
0.36664983147212027,0.8088409248608291,0.8142314179422004,0.6631380456701659,0,0
0.6181542016146817,0.4008573766736201,0.14305415110905584,0.8316790106768018,1,0
0.3815729173849821,0.09376924611297288,0.3969911865794663,0.7536086568064374,1,0
0.900181687778787,0.1993170141910925,0.7970367949832341,0.3240604883220075,2,0
0.4701461036735727,0.5337653579049064,0.09110563844718522,0.19898186904516324,2,1
0.010082126435177918,0.5117437437573976,0.5866767586837922,0.1847395659481169,1,0
0.022217507043810758,0.6779294239509799,0.610241184473614,0.5135914339336511,2,1
0.47610254247229544,0.7033469653920118,0.39910467304102903,0.9823873846800213,2,1
0.9238883773592351,0.6928063896109476,0.6701757912422096,0.5367185037331689,1,1
0.3627976176016815,0.5935558529209911,0.6794617009905031,0.5222082227974195,1,0
0.28639527468195003,0.02733816271475631,0.7737370308925738,0.6106841905444579,2,0
0.413104946216885,0.9686251798956818,0.014460036714367908,0.9292007514541408,0,0
0.07203301815533525,0.7533934793496955,0.6699410301584264,0.9569111041768784,1,0
0.6876748189418166,0.8382546077086622,0.7386131629775095,0.6109809246806209,0,0
0.4830872156969498,0.09193872583009866,0.12106622188602112,0.34195870142180296,2,0
0.42358091021634436,0.9690671041828399,0.6711562751991073,0.3779797641793894,2,1
0.5283343709970755,0.20718257062267376,0.6773847089225784,0.3214089526732583,1,1
0.10890459897458626,0.6887868262028894,0.5534217706943372,0.7152614368781314,1,0
0.24901343797720144,0.10006123194626193,0.29385707755073753,0.7973991503392377,2,0
0.07793726695523251,0.9504880694107848,0.07667436922198145,0.41303679173058105,0,0
0.22464873385334716,0.06268880940914523,0.565892619091785,0.8302699598664856,2,0
0.7280352965520294,0.41684897415908084,0.4253927207234135,0.5287697136120719,0,0
0.30232340409065916,0.2807486585112261,0.6053684047565707,0.9665649483405055,0,0
0.42181514971315004,0.14917055603561047,0.2956558507872764,0.5550148830074675,2,0
0.1838777246611496,0.1902831370089676,0.5945211582058174,0.6463586001601184,2,0
0.33014467901679534,0.07620798842156018,0.952302183841891,0.13770787294681452,2,1
0.957210161334198,0.3184462948840945,0.85033761313549,0.6451813309202308,0,0
0.8934465028107239,0.6152866917902178,0.7978208249562212,0.839910165226433,0,0
0.19352743530538064,0.15664614075125116,0.09282986324828868,0.15195646410951813,2,0
0.7604162775345222,0.57497389434328,0.44114345860642357,0.3227571607855554,0,0
0.7130994192783359,0.924081843712044,0.9569011150330806,0.625100119927799,0,0
0.3653368361509006,0.814199693981241,0.19549410943998535,0.3241763068321175,0,0
0.45867384143840906,0.6805002911975235,0.7429314759774777,0.08378141556572138,1,1
0.9414219673236175,0.46599868219481355,0.005619668346261264,0.9803565487048445,1,0
0.13274473461302927,0.0032838098370298052,0.3810664412580268,0.34259924996665814,2,1
0.07219458736991136,0.7597927670002993,0.7212531470682512,0.2959278450595687,0,0
0.8095468690917912,0.9990586068789609,0.7509352768757644,0.19541972814792674,1,1
0.38209347532406357,0.29059240896799876,0.49876117439929046,0.6968655345300366,0,0
0.5756806664905707,0.29596969789342853,0.3369465093543562,0.8480135952178,2,0
0.4323911745130623,0.22034105226963596,0.9859583768087437,0.27105957766023003,2,0
0.0733756657379433,0.2710402083953405,0.09601997996380462,0.47755708867644175,0,0
0.5413597065496294,0.38628665250155725,0.9339121449368237,0.09181996772041157,1,1
0.1290164426772299,0.08362493667843507,0.8179794830524226,0.14081096173110397,0,1
0.021295102319521475,0.5623300035166062,0.9567686794908183,0.8681507000086323,0,0
0.0531267000102531,0.21858655805764993,0.9743024841210006,0.4426428602054533,1,0
0.5192089459698519,0.9561097195681958,0.5983453687634599,0.8391790366699209,1,0
0.5078131409175555,0.052995459437447545,0.39271586217635757,0.7784399949026813,1,0
0.8601545959229674,0.9398152820941659,0.6610167894149835,0.6181975203443334,2,1
0.03605242234167905,0.023819323045250917,0.7695597911124109,0.41325539955849977,1,1
0.9153555624050242,0.37853934626956487,0.9990503029201525,0.7562461209787062,1,0
0.14821749406291407,0.7809172361399265,0.4221347036526175,0.9720881139988073,1,0
0.21669715191111405,0.4214152186412079,0.2709050412420543,0.46983701261441424,1,0
0.002387089032728773,0.6333734998355478,0.7692683277221368,0.7580408190016845,0,0
0.07390694087320182,0.38117507126863925,0.897402989935647,0.885327414792611,0,1
0.6481690706199558,0.7473541261873445,0.49383523285967457,0.317662869385714,1,0
0.1363353242587798,0.23655630705700081,0.9201798466207698,0.9375651599387401,0,0
0.014377111083291094,0.8123879315631031,0.08557906945570248,0.13135397995917242,2,1
0.37294218193100337,0.7751857877865532,0.15197883765238807,0.5183206341884244,2,1
0.5575790635501037,0.2836424493117877,0.10584199162951391,0.39942740928373355,1,0
0.36869782139686635,0.4776827137735964,0.5817018258822202,0.9658536528854971,0,0
0.9650230897118961,0.1404671837617576,0.017523240635961113,0.012630632008977405,1,1
0.13359845606626963,0.4811528225617754,0.7057587806574976,0.008141026014199304,0,0
0.4188531430991196,0.5041630470469837,0.6105046438875008,0.7928947233164426,0,0
0.8043917901854846,0.2385215985647624,0.6922484441510479,0.8841244827639569,0,0
0.5577586538921622,0.4395821053536507,0.10254145156500483,0.12342095319026969,1,1
0.568712447062624,0.27565590078516844,0.5830978075958413,0.5942177098218658,1,1
0.9880262268917114,0.30177249645269855,0.1666445478117099,0.9318908056794434,0,0
0.6446636501604622,0.05520612549938153,0.2120618859584683,0.6192670418973599,0,0
0.9245125615105403,0.29921045763362275,0.5517258597396174,0.8296696201615917,0,0
0.4562026511949725,0.06316057215842485,0.0038304967129093592,0.5647054702592181,2,0
0.45394000442482796,0.05982496397241288,0.08792458561716354,0.3421024224550536,0,0
0.37417215084677413,0.3407822717972253,0.8151329329292709,0.4839544578171633,0,0
0.7411576667753312,0.26210727729902283,0.829171605593075,0.6257237885320646,1,1
0.16620769075163222,0.7891961205431548,0.7020120491340093,0.5920172622540643,1,0
0.9151664964652239,0.8363517610500109,0.5938765565849992,0.5656269047554783,2,1
0.35507491649104994,0.1234629005912472,0.4558934945113441,0.6937382655147536,2,0
0.49437704439476116,0.8713187027692235,0.039767712548386625,0.5888551653281111,0,0
0.41259842158198967,0.5312342689284952,0.4427111417952613,0.5770493762308455,2,1
0.9490212551961823,0.11102495123278444,0.06404097169045042,0.6840484260894295,0,1
0.04253497024502351,0.7157925550661448,0.3038434211080754,0.5245111949150953,2,1
0.7208649653128105,0.06935832617007243,0.6431179618819661,0.8436307033401506,0,0
0.4051368814296963,0.30530467077085177,0.4534299693900541,0.29905530066414976,1,0
0.5157529239177511,0.9019666798266611,0.46553144887721676,0.15542124700539395,0,0
0.9433999155712092,0.31462704350630666,0.6117148042116075,0.4576181850448483,0,1
0.35273632402590016,0.07911701232120139,0.42520227609390115,0.621616203473251,2,0
0.3946850238353642,0.19667739524549,0.9151097423673099,0.16979817813035147,2,0
0.44715221923101833,0.5732724766734912,0.9121284113604893,0.14505801673124186,1,0
0.5631872377824934,0.5026326070436451,0.9509256325675911,0.21670860465840713,0,0
0.6623817396767759,0.4196085449477157,0.7842796314605505,0.8359299250953433,1,0
0.6169548862265437,0.19607861533166981,0.4254050355968645,0.8460234022862152,2,0
0.2645975462100495,0.6293795012626092,0.640630961107232,0.9562144191071462,0,0
0.6896802989384667,0.11052320403166904,0.09594609665091203,0.8707364546659255,1,0
0.8443393465563152,0.5824752686831135,0.04984186423146353,0.9721221889784715,1,1
0.17221504923934294,0.3346889296471164,0.7658456359854062,0.09984873539469141,1,1
0.882476963817521,0.31192954677658047,0.29267118660256386,0.337136919874949,1,0
0.06271611203383687,0.3014277001388832,0.18014392286076653,0.9434123344310477,2,0
0.8963431340314411,0.5063763663665646,0.10417854384910674,0.41614785843871205,0,0
0.42171657105445537,0.9392832336200245,0.5411444924025169,0.6515414201308461,2,1
0.5115662762768215,0.933175499455442,0.9459797745628737,0.4661219818910656,0,0
0.17016650564005986,0.2460402333349253,0.6150479580268327,0.09506624999421831,2,0
0.9872252394540652,0.5427250815971091,0.43747636016365066,0.27218077560107734,2,1
0.4538988767038519,0.8208494739821065,0.039154270360279075,0.881929624934933,0,0
0.3817673523445839,0.6338545544509218,0.9187309011215541,0.32568538845692996,2,1
0.5290118088661041,0.13947783638645994,0.053579761505102574,0.9389952394458047,1,0
0.30641017439349694,0.552904307228266,0.7979181675164105,0.6355376504374365,1,0
0.2841379952879156,0.7441609846694057,0.2562349100164034,0.470520931511761,2,1
0.6048636145766237,0.1341962709721629,0.2027215544666865,0.6949903290730198,2,0
0.7690373145239096,0.44521237162883576,0.2340045804782508,0.24973329281585344,2,1
0.08973479806890483,0.44639156205223074,0.6196274419424332,0.8573013445497326,0,0
0.8019089154804461,0.4818161361308697,0.29794617429659565,0.8850246016076059,2,1
0.3562692232260569,0.052491385806462065,0.7206047740241404,0.12228886937094541,0,1
0.33647032512435715,0.5917152798270295,0.6390905219495598,0.4887092104176266,2,1
0.9194507643868579,0.28207033578591945,0.3337936927219527,0.8769437543200758,0,1
0.5239216940109485,0.29422475706522255,0.3704267216949143,0.7730978736895658,1,1
0.655066961010373,0.7570261951650078,0.7282949986519555,0.001045901235078417,0,0
0.31244412782472963,0.8530643613448944,0.6613397619285767,0.4208078445624055,2,1
0.675776455260402,0.3398450308634292,0.7318357119278568,0.5051529506433424,2,0
0.689188253986657,0.7890771612228279,0.014208720321276291,0.5769225544820737,2,1
0.0012108574735086863,0.7908124661650291,0.7715062012202782,0.8370974538712358,0,0
0.2273696030321264,0.002072367657686258,0.9712771558724035,0.7368827775312515,0,0
0.9743554455851601,0.8526392542369827,0.23817693193201284,0.8291209220842292,2,1
0.10222415912824445,0.4176406237835594,0.8634226935282843,0.6455975791346896,0,0
0.20502319676165148,0.2358758418366964,0.0669408048943545,0.9310100712163986,1,0
0.4348650767072102,0.30641458349680406,0.7353128574326354,0.37279442368131366,2,1
0.5510119777740521,0.8048422965745071,0.7845833129148305,0.7265982632454454,1,0
0.5306329268264377,0.002648481335141506,0.4257256616416115,0.4635386319046958,0,0
0.7660963102419843,0.10630121955417793,0.45809707708025516,0.43842832668761067,1,0
0.47661999083381734,0.5217770045589919,0.024797795483913254,0.795264852785218,2,1
0.6235057597255268,0.8348138080422707,0.614069004388466,0.7160113521541058,2,1
0.20437791958657436,0.6514132535793945,0.4439576788956118,0.5024033352831367,0,0
0.6964386354383657,0.2009715594361401,0.5340878916483589,0.887608983287202,0,0
0.22019148167660751,0.0032939168327811297,0.42867174042739997,0.30000701686379705,2,0
0.8715152843948125,0.39144465450960697,0.7718410339459507,0.11444584946694303,1,1
0.6892259656482091,0.2170273671442755,0.40262074694107586,0.4509981881627525,1,1
0.9609315322811198,0.2739084992983021,0.5248183739756578,0.20133264879464674,2,1
0.8602868232019484,0.6829363574586617,0.7627386904662935,0.8707321899584071,1,1
0.7930420474149589,0.4160923870202885,0.6597575984875528,0.6582564455323189,2,1
0.7350989315167752,0.7326282277014344,0.20261501764851197,0.582044655459756,2,1
0.681910662851826,0.7693930867773828,0.1920807944325068,0.533473126366024,0,0
0.3656293349956523,0.09470729312720072,0.6056021484211044,0.3623929084497046,0,0
0.6272848418952656,0.18211960797672722,0.544190571821349,0.7054269121984936,0,0
0.7428301275223771,0.7009474899617515,0.4666057598423593,0.828658862665367,1,1
0.7264197537635414,0.8855049467074263,0.4877767276050209,0.36758260433967205,0,0
0.7229322314397566,0.36964886454477963,0.8855369946186897,0.26470345857239563,2,0
0.4512614152289818,0.9187252322525798,0.6080142629836748,0.5369497866364915,0,0
0.3932137893624933,0.5587515491271692,0.9780793772846168,0.016505764645486365,1,1
0.2946567841561286,0.816601682559049,0.07090738249187956,0.5369691661303478,0,0
0.0832511310664934,0.6549493193209962,0.31387348543339955,0.0810340324807699,1,1
0.4072961373186853,0.32068597786425057,0.8565527332532338,0.7787553671129108,1,0
0.6294822817871767,0.779344410624289,0.9269382023727938,0.890317604560443,2,1
0.8709877201617532,0.6815459105099155,0.08507663041869307,0.4870889970148531,1,1
0.21645960541852305,0.3038125272926201,0.42419392822847624,0.616059269379947,2,1
0.07111797459386915,0.6743831896533616,0.24354996443541266,0.290274983878825,0,0
0.5899835549489496,0.07281528361988021,0.37653787651526793,0.41367329728560487,0,0
0.3457837970995006,0.9450469570155549,0.08793810001248015,0.3424697806748852,0,0
0.3561926460401371,0.10393552826060981,0.3250123940281707,0.8302010585537252,1,0
0.32810056235957696,0.6860696670837498,0.4528313554851625,0.8717204848732096,0,0
0.5949276106661524,0.8894604391278679,0.3095036988283667,0.4599261047094262,2,1
0.5259796704854558,0.5133217610930115,0.09351517890248917,0.510434438062737,1,0
0.4129740644756017,0.19633140873232025,0.7285799935868909,0.934114921289097,0,0
0.13169997977708947,0.4390742281285217,0.8789299505796373,0.30601236809959265,1,0
0.42104069593023796,0.9397132142667425,0.1082195429158167,0.009341906353172336,0,0
0.7339308135607414,0.041419853029814546,0.10876911572911863,0.7554029576466569,0,0
0.06750094087608527,0.08144099485067047,0.626584517152394,0.28452366912326477,2,1
0.23194155867567923,0.4335011799376872,0.29656680048751083,0.6947023520781583,2,1
0.6935399695992942,0.5100493771132577,0.8534141361367749,0.8417195041942752,2,1
0.4626316342317308,0.03868216408334679,0.3654854482003017,0.9967392706838204,2,0
0.08851203405327213,0.4376828140412633,0.2733708424157614,0.9204580022674423,1,0
0.9428192423852282,0.940216042960563,0.39020116926699955,0.8568867403966473,1,0
0.13017118084855972,0.747468678655683,0.727223616408465,0.45771923182385854,1,0
0.18111526350214113,0.983865383354371,0.009497798471786556,0.6835064545422115,1,0
0.25536652799555704,0.6194394316940026,0.4373657398759203,0.6135550924831106,1,0
0.11838801418519262,0.3781620117686131,0.1940801726158543,0.193546531043865,1,1
0.24369142719536063,0.49934088345754113,0.5809193005251215,0.5035757647924005,0,0
0.7786315944381801,0.30642514749786354,0.3387320290268442,0.6117822181257189,0,0
0.8470110888343854,0.012633145193963968,0.19617814942838552,0.033064963470053055,1,1
0.5260576621062188,0.04560482443296088,0.22422485793039992,0.989045629874677,1,0
0.22102780169346148,0.45604857069931615,0.03247292860366291,0.12201310514661479,0,0
0.108658835174823,0.6935408511146233,0.11957101708431583,0.8989654560783275,2,1
0.10988186875141037,0.995340212399102,0.7401929839288954,0.920344881130844,1,0
0.7826473663537628,0.2550041929692467,0.16909675134001312,0.2699588634539848,0,0
0.3912990478831554,0.24102969258938522,0.9631351939666081,0.8383326829261131,1,0
0.4698477823253996,0.23224012442641728,0.055231002937890517,0.7466545606512122,2,0
0.21830077009882165,0.6651364980131264,0.09702494950912133,0.4844471218918224,2,1
0.25996171685725666,0.45759652664778605,0.12016028718179161,0.0806071827139917,0,0
0.31976265734543885,0.24114149776914007,0.6144808194561103,0.006608343399673755,2,0
0.7443770095850292,0.5923897023973463,0.3222060614958506,0.3926616113876651,1,1
0.2678190517003105,0.2155490730334102,0.8407423704162321,0.5839621148650164,1,0
0.14954231445252508,0.008924622773152313,0.5845215186378565,0.2280659370873177,0,1
0.5641531519744843,0.08913186362698455,0.236955644229628,0.3828841497330878,2,0
0.5843480767139381,0.28172273070813647,0.7306244458157971,0.20646451979645652,0,0
0.11886819903517098,0.5920006306102953,0.7048951449841464,0.7324301793887811,1,0
0.22185689860232094,0.4391665133024891,0.30601989992572465,0.25402653276223164,2,1
0.18671077184241003,0.46575871706455496,0.5452507931742775,0.09517691788277993,2,1
0.6398278873159043,0.5676189472909922,0.944932539179835,0.9916035073906287,0,0
0.30212073038356935,0.5597645056636427,0.6054566663476355,0.6553900151448113,1,0
0.3789482062987959,0.8381506612181763,0.851951596148514,0.6056457209935364,1,0
0.1337851747421882,0.44613467565198384,0.5602674754781103,0.19474184320492371,0,0
0.6106514925431225,0.8423247934937703,0.913396451612199,0.18066840838395215,2,1
0.031104521442083755,0.2699264117823178,0.1614356881169845,0.4001875432341808,1,0
0.0793997916563719,0.3516756691909697,0.6949672558359933,0.6249107736588403,0,1
0.6036865430234282,0.9433973676047888,0.8061314962429083,0.378731000737069,1,0
0.06726583451172508,0.39494537178527744,0.9791454460430932,0.4060585995545304,2,1
0.9864234065805193,0.9387721906408993,0.06179310955507633,0.9884134080733866,1,1
0.6128059893713673,0.044325129697061816,0.5051139799630945,0.6622596625850625,1,0
0.5030402294118934,0.17524957930895613,0.43139444750868006,0.8081881300670399,2,0
0.6700182122187663,0.9254655568547376,0.7077970566294868,0.7093784872908206,2,1
0.9239060672416362,0.5660362065890429,0.7854287149044421,0.6601863433494427,1,1
0.7542964218606358,0.22678300303963128,0.4921081995928819,0.5237622473414232,2,0
0.1760724914465831,0.8113314469765294,0.481172233369622,0.49062709095331214,2,1
0.5664533468978499,0.9915514084426359,0.32377366505973293,0.7140129597513484,0,0
